"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.30078940247262e-09,0.510155693005708,0.787,0.567,5.37302498934493e-05,"3","Dlx5"
3.95605562408548e-09,0.477080716742639,0.912,0.706,6.43966734488635e-05,"3","Matn4"
5.27720775451881e-09,0.286101746301179,0.956,0.937,8.59023878280573e-05,"3","Erh"
5.34853277087439e-09,0.606664692425193,0.294,0.119,8.70634164442933e-05,"3","Aspn"
8.92084358731832e-09,0.251121788479427,1,1,0.000145213491914368,"3","Rpsa"
9.37636189890788e-09,0.284149539527333,1,0.998,0.000152628418990422,"3","Bsg"
1.01503606129775e-08,0.343059404144386,0.369,0.172,0.000165227570058047,"3","Sox11"
1.13778548292365e-08,0.268599823139411,0.362,0.167,0.000185208720910313,"3","Tcf7l1"
1.18751032217364e-08,0.41219457307447,0.719,0.509,0.000193302930243425,"3","Anxa6"
1.19346752101684e-08,0.300002114414656,0.481,0.256,0.000194272643071121,"3","Armcx2"
1.2460247860272e-08,0.348728154231078,0.325,0.145,0.000202827914669508,"3","Frrs1"
1.2722778259083e-08,0.330626347855767,0.55,0.32,0.000207101384501353,"3","Phip"
1.30738534864252e-08,0.367796566118966,0.844,0.648,0.000212816187052029,"3","Rcn1"
1.36195000222814e-08,0.459379859976166,0.55,0.336,0.000221698221362697,"3","Peg3"
1.45837509582122e-08,0.361439205980631,0.488,0.269,0.000237394298097778,"3","Dpysl3"
1.69242169259935e-08,0.347330870789272,0.4,0.202,0.000275492403121322,"3","Stk39"
1.995073876728e-08,0.447738160062243,0.713,0.479,0.000324758125653783,"3","Bmp2"
2.47577255215901e-08,0.305305873939949,0.444,0.227,0.000403006256040443,"3","Frzb"
2.8509086833894e-08,0.356856035114478,0.669,0.467,0.000464070915482127,"3","Ppdpf"
3.59194616184512e-08,0.352822199345845,0.969,0.92,0.000584696996225149,"3","Hnrnpa2b1"
4.5120732461464e-08,0.29591867953862,0.975,0.961,0.000734475283007711,"3","Sec61b"
4.59210423717533e-08,0.35895282524154,0.637,0.417,0.0007475027277274,"3","Tsc22d4"
4.77552316282853e-08,0.300976912451503,1,0.994,0.000777359660445228,"3","Vim"
5.43217007164894e-08,0.364092463883257,0.281,0.121,0.000884248644263015,"3","Nid2"
6.7810625290944e-08,0.274727572787301,0.294,0.125,0.00110382135848599,"3","Ppp2r2b"
6.99214755603161e-08,0.327033083131758,0.688,0.464,0.00113818177917083,"3","Leprot"
7.26182525017392e-08,0.298256108283541,0.644,0.399,0.00118207991422331,"3","Nfix"
7.67997522085837e-08,0.325813762283076,0.781,0.575,0.00125014636645133,"3","LOC105244208"
8.23878478421661e-08,0.315054065180749,0.569,0.345,0.00134110938717478,"3","Bmp7"
1.03348809148137e-07,0.371290308883169,0.875,0.798,0.00168231191531338,"3","Arpc5"
1.10330671445681e-07,0.284959742232223,0.431,0.227,0.0017959626697928,"3","Asphd2"
1.14427006772473e-07,0.347542214960935,0.531,0.335,0.00186264281624232,"3","Cd248"
1.19109777978044e-07,0.251782598145871,0.306,0.135,0.00193886896592661,"3","Tulp2"
1.34266160693211e-07,0.308025817287912,0.675,0.437,0.00218558456376409,"3","Sept2"
1.78166321339647e-07,0.338568288010856,0.469,0.272,0.00290019137876678,"3","Dlx4"
1.81430515367538e-07,0.319627034830311,0.594,0.368,0.00295332592915279,"3","Pbx1"
2.04928351620584e-07,0.32467621438981,0.794,0.618,0.00333582370767987,"3","Copz2"
2.21744857063975e-07,0.328240802832987,0.762,0.512,0.00360956278328739,"3","Tgfb2"
2.25796287526493e-07,0.254156834792134,0.394,0.194,0.00367551196835626,"3","Lrrn3"
2.30341156859086e-07,0.361006484009514,0.625,0.452,0.0037494933513522,"3","Prpsap1"
2.68908152531269e-07,0.344896292640051,0.688,0.502,0.00437728690690399,"3","Fscn1"
3.09262797575029e-07,0.302434501957143,0.394,0.215,0.00503417981892632,"3","Plagl1"
3.37012011934174e-07,0.269149654885019,0.575,0.353,0.00548588153026448,"3","Nrep"
3.8379787002172e-07,0.255180122767177,1,0.993,0.00624746172821355,"3","Selenow"
3.91315791911318e-07,0.281372886429313,0.488,0.288,0.00636983846073243,"3","Slc35a1"
4.45320339293543e-07,0.355535115937804,0.838,0.693,0.00724892448302029,"3","Hnrnpa3"
4.71028560316033e-07,0.335935483287633,0.988,0.902,0.00766740290482439,"3","Maged1"
4.72854027124029e-07,0.256805664790038,0.319,0.156,0.00769711785352494,"3","Sgcd"
5.12562191235584e-07,0.426879835962193,0.519,0.313,0.00834348734893284,"3","Mfap4"
5.22701127991512e-07,0.346357249768331,0.825,0.68,0.00850852896144583,"3","Cmpk1"
5.95037192649369e-07,0.348728154231077,0.831,0.675,0.00968601542194643,"3","Txndc5"
6.56100609210938e-07,0.297157805983368,0.506,0.294,0.0106800057167356,"3","Ntng1"
6.88466277392176e-07,0.290336359439273,0.619,0.391,0.0112068540633898,"3","Cdh2"
7.30595918834868e-07,0.313337294341892,0.562,0.361,0.011892640366794,"3","Pafah1b3"
7.41881914931258e-07,0.367248242201875,0.65,0.459,0.012076353811251,"3","Tubb6"
9.58045737713719e-07,0.330225568004648,0.688,0.494,0.0155950685185039,"3","Rpl31-ps12"
9.97921382248311e-07,0.313342555495181,0.856,0.667,0.016244164260238,"3","Vcp"
1.50249637762046e-06,0.258407547026384,0.462,0.275,0.0244576360349059,"3","Gpc6"
1.58703709052408e-06,0.325644541118036,0.55,0.373,0.025833789759551,"3","Rad23b"
1.73001789659276e-06,0.293114179020078,0.262,0.121,0.0281612313207369,"3","Lrrtm1"
1.75799833865496e-06,0.359151612019793,0.662,0.501,0.0286166969566254,"3","Pik3r1"
2.00165954752066e-06,0.274380812770996,0.738,0.513,0.0325830141145413,"3","Tshz2"
2.34546677602507e-06,0.405615973745103,0.713,0.519,0.0381795081801361,"3","Tcim"
2.41992717011648e-06,0.28210342234361,0.762,0.558,0.0393915744751561,"3","Gpx7"
2.53605820156114e-06,0.285402218862248,0.6,0.413,0.0412819554050122,"3","Tspan31"
2.68210298574176e-06,0.308712475383198,0.7,0.481,0.0436592724019043,"3","S1pr3"
3.24757410526919e-06,0.319581808571561,0.5,0.314,0.0528640112855718,"3","Me1"
3.43189371742337e-06,0.285421586366037,0.969,0.926,0.0558643659322176,"3","Fstl1"
3.61350133355496e-06,0.250904201317061,0.431,0.253,0.0588205747076077,"3","Wdr6"
3.71434989086287e-06,0.323730337521348,0.856,0.72,0.0604621875234659,"3","Id2"
4.0066904411862e-06,0.2519491561028,0.306,0.157,0.065220907001629,"3","Pts"
4.46968676448377e-06,0.362148669993399,0.488,0.298,0.0727575611522669,"3","Dio3"
4.98095284651585e-06,0.253457657595713,0.494,0.307,0.081079950435585,"3","Rpl26"
5.62978544753316e-06,0.362011373764659,0.613,0.417,0.0916416475149447,"3","Myl9"
7.24611995477413e-06,0.290336359439272,0.894,0.816,0.117952340623813,"3","Cdk4"
8.4896782902713e-06,0.25941587306329,0.644,0.452,0.138194983209036,"3","Lage3"
9.06432499289095e-06,0.334031643024376,0.456,0.288,0.147549082234279,"3","Nrip1"
9.18848445457889e-06,0.314413789705743,0.731,0.575,0.149570149951635,"3","Gm12447"
1.26979649814092e-05,0.270725642229805,0.262,0.131,0.206697473967379,"3","Shox2"
1.28443992563152e-05,0.350356172129123,0.856,0.773,0.209081131094298,"3","S100a10"
1.31037093823875e-05,0.302136668626519,1,0.999,0.213302181326504,"3","Actb"
1.59837218508143e-05,0.255765134603649,0.556,0.368,0.260183024287555,"3","Bzw2"
1.60877189863378e-05,0.286124921465158,0.887,0.833,0.261875889659607,"3","Hnrnpa1"
1.79979835406064e-05,0.269995718085274,0.85,0.725,0.292971176073991,"3","Snx3"
1.83275723170393e-05,0.302434501957142,0.688,0.502,0.298336222176765,"3","Basp1"
1.85630163180043e-05,0.285844831242124,0.938,0.8,0.302168779624475,"3","Prnp"
1.89941707278473e-05,0.305560295074704,0.781,0.631,0.309187111107899,"3","Cct4"
2.11770086799743e-05,0.297718470689302,0.725,0.528,0.344719347292622,"3","Rbp1"
2.17582079160194e-05,0.259939915514171,0.388,0.229,0.354180108456963,"3","Filip1l"
2.23296966671098e-05,0.254573360689713,0.906,0.84,0.363482802347213,"3","Gm12191"
3.35175599772251e-05,0.288408684957266,0.775,0.682,0.545598841309271,"3","Tpm3"
3.44835903459194e-05,0.376331954566886,0.725,0.612,0.561323883650877,"3","Hes1"
3.46171883032135e-05,0.256101610586648,0.938,0.866,0.563498591199709,"3","Romo1"
3.88862467721608e-05,0.259206058047351,0.825,0.67,0.632990324957234,"3","Anapc11"
4.3855913909234e-05,0.269836096394888,0.981,0.983,0.713886566614512,"3","Dynll1"
4.93446782397466e-05,0.259127458737883,0.312,0.178,0.803232672386595,"3","Tspan7"
5.81106831035524e-05,0.300560871770568,0.5,0.328,0.945925699559625,"3","Nfkbiz"
6.08066532157578e-05,0.250899904135122,0.544,0.367,0.989810701046105,"3","Gm31734"
6.90949109169294e-05,0.277441069595782,0.806,0.665,1,"3","Pdia6"
0.000105640831214502,0.260425315844408,0.725,0.589,1,"3","Emilin1"
0.000106802168502173,0.269683006467948,0.95,0.958,1,"3","Atox1"
0.000140620423731634,0.251969565350737,0.681,0.518,1,"3","Impdh2"
0.000205603095283642,0.347661466536725,0.781,0.693,1,"3","Id1"
0.000221677118329715,0.30061521414873,0.5,0.351,1,"3","Plxdc2"
0.000248574247081353,0.309059538740107,0.981,0.935,1,"3","Mfap2"
0.000268020968313587,0.266859329453961,0.488,0.342,1,"3","Rlim"
0.000279735447837256,0.276725975371379,0.5,0.369,1,"3","Zfhx4"
0.000301292117357625,0.253275232427248,0.8,0.644,1,"3","Pde4d"
0.000342177360971252,0.307900649892816,0.806,0.688,1,"3","Tpm2"
0.000384843406723378,0.25954320589367,0.831,0.755,1,"3","Rgs3"
0.000411100207744001,0.27944731278752,0.494,0.347,1,"3","Pmp22"
0.000538323964180414,0.422728735674854,0.381,0.263,1,"3","Tmem100"
0.000694658138599692,0.264154749237772,0.45,0.318,1,"3","Slc29a1"
0.00110116641200062,0.285094151161353,0.894,0.838,1,"3","Calr"
0.00228690065652796,0.3325904575464,0.762,0.674,1,"3","Cebpd"
6.63658415490713e-80,2.16749518519123,0.669,0.064,1.08030316873578e-75,"4","Tac1"
6.52728721069597e-51,0.645715246418576,0.391,0.025,1.06251181215709e-46,"4","Kcnip4"
3.0950109539564e-49,2.29798256135633,0.985,0.842,5.03805883085023e-45,"4","Ptn"
7.48579338732876e-49,1.666399621904,0.714,0.186,1.21853744758938e-44,"4","Col26a1"
2.23438830169719e-44,1.03777272133397,0.489,0.069,3.63713727750268e-40,"4","Lrrn1"
1.19241258995216e-42,1.48889353189907,0.383,0.037,1.94100921392413e-38,"4","Pclaf"
1.80733751017604e-42,0.943785662996627,0.286,0.012,2.94198399906455e-38,"4","Tk1"
4.50525771539755e-40,0.582126647719071,0.256,0.008,7.33365850912413e-36,"4","Ccna2"
2.61368148490434e-38,0.784257220938259,0.459,0.07,4.25455072112729e-34,"4","Aox3"
6.28696115212251e-38,1.12378180316783,0.632,0.157,1.0233915363425e-33,"4","Eln"
1.27182716011893e-34,1.12226912571439,0.338,0.038,2.07028025124159e-30,"4","Top2a"
1.30300376591555e-34,1.46862224416853,0.744,0.251,2.12102953015733e-30,"4","Pcp4"
2.28000222579568e-34,0.698211160805064,1,1,3.71138762315021e-30,"4","Rps19"
2.82192524158299e-34,1.70809584587136,0.774,0.352,4.59352990824879e-30,"4","Crabp1"
2.98697178471208e-34,0.798224502623824,1,1,4.86219267115432e-30,"4","Ptma"
1.08242787921861e-33,0.683964297987425,0.271,0.019,1.76197610179205e-29,"4","Pbk"
7.46422445594612e-33,1.31058161273195,0.308,0.032,1.21502645693891e-28,"4","Birc5"
2.76426326037816e-32,0.596816992205986,1,1,4.49966773524356e-28,"4","Rpl18"
2.50666972458418e-30,1.00214335953981,0.323,0.042,4.08035697767813e-26,"4","Cdk1"
1.11353791167604e-29,1.22488914816043,0.669,0.27,1.81261701262625e-25,"4","Nkd1"
2.562823229467e-29,0.562023446726495,1,1,4.17176365292638e-25,"4","Rps24"
9.08324582361979e-29,0.886992211742892,0.564,0.166,1.47857075516883e-24,"4","Ccnd1"
1.94174050970759e-28,0.603910976236069,1,1,3.16076520170202e-24,"4","Rps15a"
2.49463124289265e-28,0.798455537141235,0.361,0.059,4.06076073718066e-24,"4","Spc24"
4.49406708776311e-28,0.510210568510161,0.323,0.044,7.31544240546079e-24,"4","Gmnn"
1.812802876671e-27,0.771623057319965,0.323,0.048,2.95088052264506e-23,"4","Rrm2"
1.87288012792047e-27,1.71903041131155,0.677,0.258,3.04867427222894e-23,"4","Coch"
3.05072181458203e-27,0.636719065553342,1,1,4.96596496977663e-23,"4","Rpl4"
3.29524937776149e-27,0.738597157285497,0.624,0.178,5.36400693712016e-23,"4","Wnt10a"
7.55934291132109e-27,1.58781516423176,0.947,0.89,1.23050983910485e-22,"4","Wif1"
9.41974052952023e-27,0.551016337327609,1,1,1.5333453633953e-22,"4","Rps8"
1.31885961298959e-26,0.65464171184102,0.398,0.08,2.14683967802446e-22,"4","Rspo2"
2.77497133693879e-26,0.479607739828427,1,1,4.51709834226896e-22,"4","Rps16"
3.7847223989003e-26,0.566034745826471,1,1,6.1607711209299e-22,"4","Rps3a1"
8.68335583685061e-26,0.589298606284341,1,1,1.41347666312254e-21,"4","Rpl3"
9.4768549381843e-26,0.48884647621619,1,1,1.54264244683764e-21,"4","Rps15"
9.58704309422948e-26,0.518107371204589,1,1,1.56057887487867e-21,"4","Rpl9"
1.01645005160794e-25,0.599033613347423,1,1,1.6545773940074e-21,"4","Rpl36a"
1.03405937064967e-25,0.535153348070882,1,1,1.68324184354354e-21,"4","Rps5"
1.30712708046241e-25,1.23963267229569,0.263,0.031,2.12774146157672e-21,"4","Ube2c"
1.90186237308407e-25,0.57055512050013,0.346,0.059,3.09585157090625e-21,"4","Ppp1r14c"
2.267532880401e-25,0.47943801272601,1,1,3.69109002271675e-21,"4","Rpl41"
2.5978351461237e-25,0.538878979721869,1,1,4.22875605086016e-21,"4","Rps3"
6.01941817938008e-25,0.520527375840286,1,1,9.7984089123949e-21,"4","Rpl18a"
7.27684231323888e-25,0.73906128888266,0.586,0.2,1.18452439174903e-20,"4","Tcf7"
8.31679475525621e-25,1.51655737817908,1,0.941,1.35380785026061e-20,"4","H2afz"
1.06966759213899e-24,0.512737550803497,1,1,1.74120490648385e-20,"4","Rpl13"
5.60342323412017e-24,0.852788370759566,0.962,0.823,9.12125234050081e-20,"4","Hnrnpa1"
1.12047737620877e-23,0.628352414204667,1,0.999,1.82391307299263e-19,"4","Rps6"
1.59166698771066e-23,1.17375044771142,0.556,0.182,2.59091552259542e-19,"4","Tubb3"
1.9835323190808e-23,0.710222512655822,0.271,0.038,3.22879390899972e-19,"4","Lockd"
1.04186881492089e-22,0.986283598785855,0.692,0.292,1.69595405692822e-18,"4","Mfap4"
1.19166503861275e-22,0.463149766403673,1,1,1.93979234985383e-18,"4","Rpl8"
1.54026613309337e-22,0.816688892518246,0.722,0.34,2.50724521144939e-18,"4","Npm3"
1.54215051003816e-22,0.509743049454323,1,1,2.51031260024011e-18,"4","Rpsa"
1.99209013245688e-22,0.504015320845549,1,1,3.24272431761331e-18,"4","Rplp0"
